-8.906299,13.308273
-8.906510,13.309517
-8.906638,13.311191
-8.906680,13.312564
-8.906677,13.312988
-8.906976,13.314197
-8.907147,13.315321
-8.907403,13.316531
-8.907787,13.317266
-8.908385,13.318476
-8.908897,13.319297
-8.909538,13.320247
-8.910221,13.321328
-8.910946,13.322278
-8.911501,13.323186
-8.912014,13.323964
-8.912569,13.324828
-8.913081,13.325606
-8.913636,13.326384
-8.914191,13.327378
-8.915482,13.329409
-8.916288,13.330630
